Name
"Varun Dhaka Institute of Technology, New Delhi"
"Venkateshwar Vidyapeeth College of Education, Solan"
"ACC Jain College of Education, Birbhum"
"ACME Institute of Management and Technology, Agra"
"AET College of Education, Mandya"
"A.M. College, Gaya"
"AM College of Education, Rewari"
"AMG College of Education for Women, Visakhapatnam"
"ANR College of Education, Krishna"
"Aadinath Mahila Teacher's Training College, Udaipur"
"Aakash College of Education, Fatehabad"
"Aakash College of Education, Hisar"
"Abhilashi Post Graduate College of Education, Mandi"
"Abhinav Education Society's D.T.Ed. College Akole, Ahmed Nagar"
"Abhishek Institute of Professional Studies, Gwalior - [AIPS]"
"Acharya Ramendra Sundar Primary Teacher's Training Institute, Birbhum - [ARSPTTI]"
"Adaikalamatha Institute of Teacher Education, Thanjavur"
"Adamas Institute of Teacher Education, North 24 Parganas"
"Adarniy Jayavantraoji Bhosale Adhyapak Vidyalaya, Satara"
"Adarsh College of Education, Jhajjar"
"Adarsh College of Education, Bhiwani"
"Adarsh College of Education, Jammu"
"Adarsh College of Elementary Teacher Education, Mahabub Nagar"
"Adarsh Shikshan Prasarak Sanstha's Junior College of Education, Osmanabad"
"Adhyapan Padvika Prashikshan Mahavidyalaya, Yavatmal"
"Adhyapika Vidyalaya, Jalgaon"
"Adi Sankara Training College Kalady, Ernakulam"
"Aditya B.Ed College, Beed"
"Aditya D.Ed College, Beed"
"Advanced Institute of Education, Palwal - [AIE]"
"Adwaita Mission Training College, Banka"
"Agragati Primary Teachers' Training Institute, Howrah"
"Akal College of Education, Sangrur"
"Akal Sahaye College of Education, Faridkot"
"Akash College of Education, Jind"
"Aklia College of Education for Women, Bathinda"
"Al Badar MEd College, Gulbarga"
"AlHassan Teacher's Training College, Samastipur - [AHTTC]"
"Al Iqra Teacher's Training College, Dhanbad - [AITTC]"
"AlNoor College of Education, Udhampur - [ANCE]"
"All Saints College of Education, Kanyakumari"
"Allamaprabhu BEd College, Bidar"
"Amar Jyoti Rehabilitation and Research Centre, New Delhi"
"Amarjyot Education Trust MEd College, Patan"
"Ambika TT College, Jodhpur"
"Ambika Teacher Training College, Jhunjhunu"
"Amity BEd College, Bharuch"
"Amogha Institute of Professional and Technical Education, Ghaziabad"
"Anand College of Education, Agra - [ACE]"
"Anand College of Education, Anand"
"Anand Shankar Rotary BEd College, Palamu"
"Anantsadvidya BEd College, Hassan"
"Anantsadvidya DEd College, Hassan"
"Andhra Muslim College of Education, Guntur"
"Anjuman College of Education, Bijapur"
"Anna Vinayagar College of Education, Kanyakumari"
"Annai Angel Teacher Training Institute for Women, Perambalur"
"Annai Mathammal Sheela College of Education, Namakkal"
"Annai Meenakshi College of Education, Tirunelveli"
"Annamacharya College of Education, Kadapa"
"Ansaldo College of Education, Chennai"
"Apex College of Education, Fatehabad"
"Aradhana College of Education, Rangareddi"
"Arasan Ganesan College of Preceptors, Virudhunagar"
"Aravali Teachers Training College, Udaipur"
"Arjun Ram Teachers Training College, Sikar"
"Army Institute of Education, Greater Noida - [AIE]"
"Arputha Jothi College of Teacher Education, Namakkal - [AJCTE]"
"Arunamalai College of Education, Thiruvarur"
"Arya Mahila TT College, Jaipur"
"Aryavart College of Education, Jind"
"Asha College of Special Education, Satara"
"Ashoka College of Education, Kathua"
"Ashoka International Centre for Educational Studies and Research, Nashik - [AICESR]"
"Ashspura BEd and MEd College of Girls, Kachchh"
"Asra College of Education, Sangrur - [ACE]"
"Assefa College of Education, Madurai"
"Assembly of God Church Teacher's Training Junior College, Kolkata"
"Astha College of Education, Solan"
"Ataur Rahman College of Education, Barpeta - [ARCE]"
"Athena B.Ed. College, Bardhaman"
"Aurangabad BEd Training College, Murshidabad"
"Auxilium College of Education for Women, Pudukkottai"
"Ave Maria Training College, Thrissur"
"Avinasi Gounder Mariammal College of Education, Erode"
"BAR Janta College of Education, Kaithal"
"BDM College of Education, Jhajjar"
"BES College of Education, Bangalore"
"BES Teachers Training Institute, Bangalore"
"BGS College of Education, Mysore"
"BJ Patel College of Education, Surat"
"BK College of Education, Bhiwani"
"BKD College of Education for Women, Sirmaur"
"BKM College of Education, Nawanshahr"
"BL Academy of Higher Education, Meerut"
"BLDE Associationa's DEd College, Bijapur"
"BLDEA Jnyanayogi Shri Siddheshwar Swamiji College of Education, Bijapur"
"BM College of Education, Gurgaon"
"B.N.V. College of Teacher Education, Thiruvalla - [BNVCTE]"
"BR College of Education, Mahendragarh"
"BRM College of Education, Karnal"
"B.S.M Women B.Ed College, Roorkee"
"BSS B.Ed Training College Alathur, Palakkad"
"BVM College of Management Education, Gwalior"
"BVV Sangha's Basaveshwar College of Physical Education, Bagalkot"
"B.V.V.S. College of Education, Bagalkot"
"Baba Banda Singh Bahadur College of Education, Gurdaspur"
"Baba Farid College of Education, Kathua"
"Baba Ganganath T. T. College, Jhunjhunu"
"Baba Mangal Singh Institute of Education, Moga"
"Baba Mehar Singh Memorial College of Education, Gurdaspur - [BMSM]"
"Baba Mungipa Vidya Peeth Education College, Bhiwani"
"Baba Narayan Das TT College, Jaipur"
"Baba Saheb Dr BR Ambedkar College of Physical Education, Mathura - [BSBRACPE]"
"Babe Ke College of Education, Moga"
"Babe Ke College of Education, Firozpur"
"Babu Jai Shankar Gaya Prasad Mahavidyalaya, Unnao"
"Babu Kamta Prasad Jain Mahavidyalya, Bagpat - [BKPJM]"
"Badhiriya B.Ed. Training College, Kollam"
"Bagchi Jamsherpur NamitaSankar BEd College, Nadia"
"Bagru Shikshak Prashikhan Mahavidyalaya, Jaipur"
"Bahinabai Women's College of Education, Nashik"
"Baihata Chariali BEd College, Nalbari"
"Bal Mukund Bazari College of Education, Agra"
"Balaji College of Education, Faridabad"
"Balasaheb Mane Education Trust Sanchalit Adhyapak vidyalaya, Kolhapur"
"Bapuji College of Education, Guntur"
"Bapuji Memorial College of Education, Kanyakumari"
"Bardoli College, Katni"
"Basaveshwar College of Education, Mysore - [BEC]"
"Baselios Marthoma Mathews II College of Teacher Education, Kollam"
"B.R. College of Education, Visakhapatnam - [BRCEN]"
"Bawa Nihal Singh BEd College, Muktsar"
"Bethany College of Education, East Godavari"
"Bethany Navajeevan College of Education, Kanyakumari"
"Bethesda College of Education for Women, Kanyakumari"
"Bethlahem College of Education, Kanyakumari - [BCE]"
"Bhagabati Devi Primary Teachers' Training Institute, Medinipur"
"Bhagat Kabir College of Education, Kathua"
"Bhagat Singh College of Education for Women, Yamuna Nagar"
"Bhagwan Buddha Primary Teachers Education College, Siwan"
"Bhagwan Mahabir Jain Girls College of Education, Rohtak"
"Bhagwan Mahavir College of Education, Surat"
"Bhagwan Mahavir College of Physical Education, Surat"
"Bhagwan Parshuram College of Education, Panipat"
"Bhagwan Shri Chakradhar Swami College of Physical Education, Chandrapur"
"Bhai Surender Kumar Memorial College of Education, Jind"
"Bharat College of Education, Kathua"
"Bharath College of Education, Thanjavur"
"Bharathi Vidyalaya College of Education, Pudukkottai"
"Bharatiya Sharirik Shikshan Mahavidyalaya, Amravati"
"Bhardwaj Shikshan Sansthan, Mandi"
"Bhargava College of Education, Jammu"
"Bhargava ETT College, Jammu"
"Bhartiya Teachers Training College, Alwar - [BTTC]"
"Bhartiya Vidya Mandir Teacher's Training College, Banswara - [BVMTTC]"
"Bhartiyam College of Education, Faridabad"
"Bhavans Tripura College of Teacher Education, Agartala - [BTCTE]"
"Bhilai Maitri College, Durg - [BMC]"
"Bhimrao Ramrao Ambedkar College of Education, Betul"
"Bhopal Nobles PG College of Physical Education, Udaipur"
"Bhutta College of Education, Ludhiana"
"Bibi Fatima Teacher's Training College -[BFTTC], Samastipur"
"Bihar College of Teacher Education, Patna"
"Bijou College of Education, Gwalior"
"Bijoy Pal Memorial B.Ed College, Bardhaman"
"Blooms College of Education, Mandi"
"Blue Mountains College of Teachers Education, Dehradun"
"Bombay Physical Culture Association's College of Physical Education, Mumbai"
"Brahmrishi College of Education, Panchkula"
"Brajesh Mahila Shikshak Prashikshan Mahavidhyalaya, Dholpur"
"Bright College of Education, Bhiwani"
"Brightmoon Teacher's Training College, Jaipur"
"Buniyadi Purush Adhyapan Mandir, Ahmedabad"
"CS College of Education, Vellore"
"CSI Bishop Appasamy College of Education, Coimbatore"
"CSI College of Education, Madurai"
"CSI College of Education Parassala, Thiruvananthapuram"
"Chhotu Ram College of Education, Rohtak"
"Century Foundation College of Education, Coimbatore"
"Centwin College of Education and Institute for Teacher Training, Dharmapuri"
"Ch. Charan Singh College of Education & Technology, Meerut"
"Ch Devi Lal College of Education, Yamuna Nagar"
"Ch Het Ram Johari Lal Memorial College of Education, Fatehabad"
"Ch Ishwar Singh Mahila Shikshan Mahavidyalaya, Kaithal"
"Ch. P.R.M. College of Education, Jind"
"Ch RR Memorial College of Education, Sirsa"
"Chanakya College of Teacher's Training, Udaipur"
"Chandigarh College of Education, Mohali - [CCE]"
"Chaudhari College of Education, Gandhi Nagar"
"Chaudhari M Ed College, Gandhi Nagar"
"Chaudhary Maniram College of Education, Hanumangarh"
"Chaudhary Partap Singh Memorial College of Education, Gurgaon"
"Chauson College of Education, Belgaum"
"Chellammal College of Education, Theni"
"Chenab Institute of Education Research and Teacher Training, Jammu"
"Chet Ram Sharma College of Education, Noida"
"Chikodi Taluka Education Society's College of Education, Belgaum"
"Chirayu KC Bajaj College of Education, Nagpur"
"Chopasni Teachers Training College, Jodhpur"
"Chopda Education Society's College of Education, Jalgaon"
"Christ College, Biaoro"
"Christ DEd Institute, Bangalore"
"Christ Nagar College of Education Chavarapuram, Trivandrum"
"Citizen Girls College, Allahabad"
"City Public Mahila Degree College, Farrukhabad"
"Cooperative College of Education, Pondicherry"
"College of Teacher Education, Shillong - [PGT]"
"Colonel College of Education, Sangrur"
"Cooch Behar BEd Training College, Cooch Behar"
"Cosmopolitan College of Education, Chennai"
"Cosmos College of Education, Noida"
"Crescent B.Ed College Madayippara, Kannur"
"DAV College of Education, Abohar"
"DBM College of Education, Sonepat"
"DCAB College of Education Obedullaganj, Raisen"
"DH Lawrence College of Education for Women, Jhajjar"
"DK Shinde College of Education, Kolhapur"
"DPM Institute of Education, Meerut"
"DS Arya College of Education, Bahadurgarh"
"DVM College of Education, Gurgaon"
"Dada Dukhayal College of Education, Kachchh"
"Dadi Satyanarayana College of Education, Visakhapatnam - [DSNCE]"
"Daffodils College of Education, Fatehabad"
"Darbar Gopaldas Shikshan Mahavidhyalaya, Jamnagar"
"Darsh College of Education, Sonepat"
"Darshan BEd College, Jhalawar"
"Dayawanti Memorial College of Education, Gurgaon"
"Deepshikha Institute for Child Development and Mental Health, Ranchi"
"Defence Post Graduate College of Education, Fatehabad"
"Dehat Vikas Institute of Education and Technology, Faridabad"
"Deshapran College of Teachers' Education, Medinipur"
"Devaki Amma Memorial Teacher Education College Chelambra, Malappuram"
"Dewan College of Education, Meerut - [DCE]"
"Dhanamanjuri College of Teacher Education, Imphal"
"Dhanvantri Educational Institute, Mathura"
"Dharam College of Education, Yamuna Nagar - [DCE]"
"Diana College of Education, Bangalore"
"Digvijaya Rural College of Education, Tumkur"
"Diphu BEd College, Karbi Anglong"
"Dishari College of Education, Bundwan"
"Kamala Niketan College of Education, Trichy"
"Divya College of Education, Jammu"
"Divya Drusti B.Ed College, Panchmahal"
"Divya Shiksha Gurukul College of Education, Patiala"
"Dr CL Naidu College of Education, Srikakulam"
"Dr CV Raman College of Education, Bilaspur"
"Dr. CV Raman College of Physical Education, Bilaspur"
"GVM's Dr. Dada Vaidya College of Education, Ponda"
"Dr Ganesh Dass DAV College of Education for Women, Kaithal"
"Dr Iqbal Training College of Education, Srinagar - [DITCE]"
"Dr Kodela Siva Prasad Rao College of Education, Guntur - [KSPR]"
"Dr PM Institute of Advanced Study in Education, Sambalpur"
"Dr Shankar Dayal Sharma Smriti Mahavidyalay, Bhopal"
"Dr. Sivanthi Aditanar College of Education, Thoothukkudi"
"Dr Subhash Mahila College of Education, Junagadh"
"Dr Tanajirao Chorage MEd College, Ratnagiri"
"Dr Vishambhar Singh Pratap Singh Mahavidyalaya, Kanpur"
"Eastern Dooars BEd College, Jalpaiguri"
"Education College, Murshidabad"
"Emmanuel College of B.Ed Training Vazhichal, Thiruvananthapuram"
"Euphrasia Training College for Women Kattoor, Thrissur"
"Fathima Memorial Training College Pallimukku, Kollam"
"Fatima College of Educaiton, Guntur - [FCE]"
"Fatima College of Education, Warangal"
"GD Bagaria Teachers Training College, Giridih"
"GD Women Teachers Training College, Jodhpur"
"GDR College of Education, Panipat"
"GS College of Education, Firozabad"
"GS Jangid Memorial Women Teacher Training College, Jodhpur"
"GSN College of Education, Mahabub Nagar"
"G.V.C College of Education, Vellore"
"GVM College of Education, Sonepat"
"Gajwel College of Education, Medak"
"Ganauri Ramkali Teachers Training College, Nawada"
"Gandhi Shikshak Mahavidhyalaya, Bhilwara"
"Ganga Institute of Education, Jhajjar - [GIE] Kablana"
"Gannabathula Tulasamma Pedatata College of Education for Women, Godavari - [GTP]"
"Ganpati Institute of Education for Girls, Yamuna Nagar - [GIEG]"
"Garhwal Vikas Kendra, Garhwal"
"Gautam Buddha Teachers Training College, Hazaribagh - [GBTTC]"
"Gautam Budh Teacher's Training College, Nalanda"
"Gayathri College of Education, Mahabub Nagar"
"Geeta Arya Girls College of Education, Jind"
"Geeta CoEducation Teacher's Training College, Ganganagar"
"Geetanjali BEd College, Nagaur"
"Ginni Devi Modi Institute of Education, Modinagar"
"Gitarattan Institute of Advanced Studies and Training, New Delhi - [GIAST]"
"Gobindapur Sephali Memorial Primary Teacher's Training Institute, Bardhaman"
"Gobindgarh College of Education, Ludhiana"
"Godutai College of Education for Women, Gulbarga"
"Gojan College of Teacher Education, Chennai"
"Gold Field College of Education, Faridabad - [GFCE]"
"Golden College of Education, Gurdaspur"
"Good Samaritan College of Education, Nagapattinam"
"Gopesh College of Education, Gwalior"
"Gorakh Singh College, Siwan"
"Gossaigaon BEd College, Kokrajhar"
"Government College of Education, Ujjain"
"Government B.Ed. College, Surat"
"Government College of Education, Jalandhar"
"Government College of Education, Jammu"
"Government College of Education, Khandwa"
"Government College of Education, North 24 Parganas"
"Government College of Education, Sangrur"
"Government College of Teacher Education, Belgaum"
"Government Institute of Education for Women, Hooghly"
"Government College Of Physical Education, Bhubaneswar"
"Govt. Education College, Sabarkantha"
"Govt Shikshan Mahavidyalaya, Nagaon"
"Govt College Of Education, Chhatarpur"
"Grace College of Education, Kanyakumari"
"Grace College of Education, Erode"
"Grace Teacher Training Institute, Kanyakumari"
"Great India Teacher Training College, Jhalawar"
"Great Mission Teachers Training Institute, New Delhi"
"Green Valley College of Education, Jind"
"Green Valley College of Education Research and Trainings, Anantnag"
"Green Wood College of Education, Karnal"
"Grizzly College of Education, Kodarma"
"Grow Institute of Education, Ahmedabad"
"Gulabrao Patil BEd College, Sangli"
"Gurajada College of Education, Srikakulam"
"Guru Nanak College of Education, Hoshiarpur"
"Guru Nanak College of Education, Ludhiana"
"Guru Nanak College of Education, Jammu"
